#Frame      Pop:0    Pop:1    Pop:2    Pop:3    Pop:4    Pop:5    Pop:6    Pop:7    Pop:8    Pop:9
    2269    0.534    0.181    0.155    0.030    0.059    0.030    0.006    0.002    0.002    0.000
    2270    0.534    0.181    0.155    0.030    0.059    0.030    0.006    0.002    0.002    0.000
    2271    0.534    0.181    0.155    0.031    0.059    0.030    0.006    0.002    0.002    0.000
    2272    0.533    0.180    0.154    0.031    0.059    0.030    0.006    0.002    0.002    0.000
    2273    0.533    0.180    0.154    0.032    0.059    0.030    0.006    0.002    0.002    0.000
    2274    0.533    0.180    0.154    0.032    0.059    0.030    0.006    0.002    0.002    0.000
    2275    0.533    0.180    0.154    0.033    0.059    0.030    0.006    0.002    0.002    0.000
    2276    0.533    0.180    0.154    0.033    0.059    0.030    0.006    0.002    0.002    0.000
    2277    0.532    0.180    0.154    0.033    0.059    0.030    0.006    0.002    0.002    0.000
    2278    0.532    0.180    0.154    0.034    0.059    0.030    0.006    0.002    0.002    0.000
    2279    0.532    0.180    0.154    0.034    0.059    0.030    0.006    0.002    0.002    0.000
    2280    0.532    0.180    0.154    0.035    0.059    0.030    0.006    0.002    0.002    0.000
    2281    0.531    0.180    0.154    0.035    0.059    0.030    0.006    0.002    0.002    0.000
    2282    0.531    0.180    0.154    0.035    0.059    0.030    0.006    0.002    0.002    0.000
    2283    0.531    0.180    0.154    0.036    0.059    0.030    0.006    0.002    0.002    0.000
    2284    0.531    0.180    0.154    0.036    0.059    0.030    0.006    0.002    0.002    0.000
    2285    0.530    0.179    0.154    0.037    0.059    0.030    0.006    0.002    0.002    0.000
    2286    0.530    0.179    0.154    0.037    0.059    0.030    0.006    0.002    0.002    0.000
    2287    0.530    0.179    0.153    0.038    0.059    0.030    0.006    0.002    0.002    0.000
    2288    0.530    0.179    0.153    0.038    0.059    0.030    0.006    0.002    0.002    0.000
    2289    0.529    0.179    0.153    0.038    0.059    0.030    0.006    0.002    0.002    0.000
    2290    0.529    0.179    0.153    0.039    0.059    0.030    0.006    0.002    0.002    0.000
    2291    0.529    0.179    0.153    0.039    0.059    0.030    0.006    0.002    0.002    0.000
    2292    0.529    0.179    0.153    0.040    0.059    0.030    0.006    0.002    0.002    0.000
    2293    0.529    0.179    0.153    0.040    0.059    0.030    0.006    0.002    0.002    0.000
    2294    0.528    0.179    0.153    0.041    0.059    0.030    0.006    0.002    0.002    0.000
    2295    0.528    0.179    0.153    0.041    0.059    0.030    0.006    0.002    0.002    0.000
    2296    0.528    0.179    0.153    0.041    0.059    0.030    0.006    0.002    0.002    0.000
    2297    0.528    0.178    0.153    0.042    0.059    0.030    0.006    0.002    0.002    0.000
    2298    0.527    0.178    0.153    0.042    0.059    0.030    0.006    0.002    0.002    0.000
    2299    0.527    0.178    0.153    0.043    0.059    0.030    0.006    0.002    0.002    0.000
    2300    0.527    0.178    0.153    0.043    0.059    0.030    0.006    0.002    0.002    0.000
    2301    0.527    0.178    0.153    0.043    0.059    0.030    0.006    0.002    0.002    0.000
    2302    0.526    0.178    0.152    0.044    0.059    0.030    0.006    0.002    0.002    0.000
    2303    0.526    0.178    0.152    0.044    0.059    0.030    0.006    0.002    0.002    0.000
    2304    0.526    0.178    0.152    0.045    0.059    0.030    0.006    0.002    0.002    0.000
    2305    0.526    0.178    0.152    0.045    0.059    0.030    0.006    0.002    0.002    0.000
    2306    0.526    0.178    0.152    0.046    0.059    0.030    0.006    0.002    0.002    0.000
    2307    0.525    0.178    0.152    0.046    0.059    0.030    0.006    0.002    0.002    0.000
    2308    0.525    0.178    0.152    0.046    0.058    0.030    0.006    0.002    0.002    0.000
    2309    0.525    0.178    0.152    0.047    0.058    0.030    0.006    0.002    0.002    0.000
    2310    0.525    0.177    0.152    0.047    0.058    0.030    0.006    0.002    0.002    0.000
    2311    0.524    0.177    0.152    0.048    0.058    0.030    0.006    0.002    0.002    0.000
    2312    0.524    0.177    0.152    0.048    0.058    0.030    0.006    0.002    0.002    0.000
    2313    0.524    0.177    0.152    0.048    0.058    0.030    0.006    0.002    0.002    0.000
    2314    0.524    0.177    0.152    0.049    0.058    0.030    0.006    0.002    0.002    0.000
    2315    0.524    0.177    0.152    0.049    0.058    0.030    0.006    0.002    0.002    0.000
    2316    0.523    0.177    0.152    0.050    0.058    0.030    0.006    0.002    0.002    0.000
    2317    0.523    0.177    0.151    0.050    0.058    0.030    0.006    0.002    0.002    0.000
    2318    0.523    0.177    0.151    0.050    0.058    0.030    0.006    0.002    0.002    0.000
    2319    0.523    0.177    0.151    0.051    0.058    0.030    0.006    0.002    0.002    0.000
    2320    0.522    0.177    0.151    0.051    0.058    0.030    0.006    0.002    0.002    0.000
    2321    0.522    0.177    0.151    0.052    0.058    0.030    0.006    0.002    0.002    0.000
    2322    0.522    0.177    0.151    0.052    0.058    0.030    0.006    0.002    0.002    0.000
    2323    0.522    0.176    0.151    0.053    0.058    0.030    0.006    0.002    0.002    0.000
    2324    0.522    0.176    0.151    0.053    0.058    0.030    0.006    0.002    0.002    0.000
    2325    0.521    0.176    0.151    0.053    0.058    0.030    0.006    0.002    0.002    0.000
    2326    0.521    0.176    0.151    0.054    0.058    0.030    0.006    0.002    0.002    0.000
    2327    0.521    0.176    0.151    0.054    0.058    0.030    0.006    0.002    0.002    0.000
    2328    0.521    0.176    0.151    0.055    0.058    0.030    0.006    0.002    0.002    0.000
    2329    0.520    0.176    0.151    0.055    0.058    0.030    0.006    0.002    0.002    0.000
    2330    0.520    0.176    0.151    0.055    0.058    0.030    0.006    0.002    0.002    0.000
    2331    0.520    0.176    0.151    0.056    0.058    0.030    0.006    0.002    0.002    0.000
    2332    0.520    0.176    0.151    0.056    0.058    0.030    0.006    0.002    0.002    0.000
    2333    0.520    0.176    0.150    0.057    0.058    0.030    0.006    0.002    0.002    0.000
    2334    0.519    0.176    0.150    0.057    0.058    0.030    0.006    0.002    0.002    0.000
    2335    0.519    0.176    0.150    0.057    0.058    0.030    0.006    0.002    0.002    0.000
    2336    0.519    0.176    0.150    0.058    0.058    0.030    0.006    0.002    0.002    0.000
    2337    0.519    0.175    0.150    0.058    0.058    0.030    0.006    0.002    0.002    0.000
    2338    0.518    0.175    0.150    0.059    0.058    0.030    0.006    0.002    0.002    0.000
    2339    0.518    0.175    0.150    0.059    0.058    0.029    0.006    0.002    0.002    0.000
    2340    0.518    0.175    0.150    0.059    0.058    0.029    0.006    0.002    0.002    0.000
    2341    0.518    0.175    0.150    0.060    0.058    0.029    0.006    0.002    0.002    0.000
    2342    0.518    0.175    0.150    0.060    0.058    0.029    0.006    0.002    0.002    0.000
    2343    0.517    0.175    0.150    0.061    0.058    0.029    0.006    0.002    0.002    0.000
    2344    0.517    0.175    0.150    0.061    0.058    0.029    0.006    0.002    0.002    0.000
    2345    0.517    0.175    0.150    0.061    0.058    0.029    0.006    0.002    0.002    0.000
    2346    0.517    0.175    0.150    0.062    0.058    0.029    0.006    0.002    0.002    0.000
    2347    0.516    0.175    0.150    0.062    0.058    0.029    0.006    0.002    0.002    0.000
    2348    0.516    0.175    0.149    0.063    0.057    0.029    0.006    0.002    0.002    0.000
    2349    0.516    0.175    0.149    0.063    0.057    0.029    0.006    0.002    0.002    0.000
    2350    0.516    0.174    0.149    0.063    0.057    0.029    0.006    0.002    0.002    0.000
    2351    0.516    0.174    0.149    0.064    0.057    0.029    0.006    0.002    0.002    0.000
    2352    0.515    0.174    0.149    0.064    0.057    0.029    0.006    0.002    0.002    0.000
    2353    0.515    0.174    0.149    0.065    0.057    0.029    0.006    0.002    0.002    0.000
    2354    0.515    0.174    0.149    0.065    0.057    0.029    0.006    0.002    0.002    0.000
    2355    0.515    0.174    0.149    0.065    0.057    0.029    0.006    0.002    0.002    0.000
    2356    0.514    0.174    0.149    0.066    0.057    0.029    0.006    0.002    0.002    0.000
    2357    0.514    0.174    0.149    0.066    0.057    0.029    0.006    0.002    0.002    0.000
    2358    0.514    0.174    0.149    0.067    0.057    0.029    0.006    0.002    0.002    0.000
    2359    0.514    0.174    0.149    0.067    0.057    0.029    0.006    0.002    0.002    0.000
    2360    0.514    0.174    0.149    0.067    0.057    0.029    0.006    0.002    0.002    0.000
    2361    0.513    0.174    0.149    0.068    0.057    0.029    0.006    0.002    0.002    0.000
    2362    0.513    0.174    0.149    0.068    0.057    0.029    0.006    0.002    0.002    0.000
    2363    0.513    0.174    0.149    0.069    0.057    0.029    0.006    0.002    0.002    0.000
    2364    0.513    0.173    0.148    0.069    0.057    0.029    0.005    0.002    0.002    0.000
    2365    0.512    0.173    0.148    0.069    0.057    0.029    0.005    0.002    0.002    0.000
    2366    0.512    0.173    0.148    0.070    0.057    0.029    0.005    0.002    0.002    0.000
    2367    0.512    0.173    0.148    0.070    0.057    0.029    0.005    0.002    0.002    0.000
    2368    0.512    0.173    0.148    0.071    0.057    0.029    0.005    0.002    0.002    0.000
    2369    0.512    0.173    0.148    0.071    0.057    0.029    0.005    0.002    0.002    0.000
    2370    0.511    0.173    0.148    0.071    0.057    0.029    0.005    0.002    0.002    0.000
    2371    0.511    0.173    0.148    0.072    0.057    0.029    0.005    0.002    0.002    0.000
    2372    0.511    0.173    0.148    0.072    0.057    0.029    0.005    0.002    0.002    0.000
    2373    0.511    0.173    0.148    0.072    0.057    0.029    0.005    0.002    0.002    0.000
    2374    0.511    0.173    0.148    0.073    0.057    0.029    0.005    0.002    0.002    0.000
    2375    0.510    0.173    0.148    0.073    0.057    0.029    0.005    0.002    0.002    0.000
    2376    0.510    0.173    0.148    0.074    0.057    0.029    0.005    0.002    0.002    0.000
    2377    0.510    0.172    0.148    0.074    0.057    0.029    0.005    0.002    0.002    0.000
    2378    0.510    0.172    0.148    0.074    0.057    0.029    0.005    0.002    0.002    0.000
    2379    0.509    0.172    0.148    0.075    0.057    0.029    0.005    0.002    0.002    0.000
    2380    0.509    0.172    0.147    0.075    0.057    0.029    0.005    0.002    0.002    0.000
    2381    0.509    0.172    0.147    0.076    0.057    0.029    0.005    0.002    0.002    0.000
    2382    0.509    0.172    0.147    0.076    0.057    0.029    0.005    0.002    0.002    0.000
    2383    0.509    0.172    0.147    0.076    0.057    0.029    0.005    0.002    0.002    0.000
    2384    0.508    0.172    0.147    0.077    0.057    0.029    0.005    0.002    0.002    0.000
    2385    0.508    0.172    0.147    0.077    0.057    0.029    0.005    0.002    0.002    0.000
    2386    0.508    0.172    0.147    0.078    0.057    0.029    0.005    0.002    0.002    0.000
    2387    0.508    0.172    0.147    0.078    0.057    0.029    0.005    0.002    0.002    0.000
    2388    0.508    0.172    0.147    0.078    0.057    0.029    0.005    0.002    0.002    0.000
    2389    0.507    0.172    0.147    0.079    0.057    0.029    0.005    0.002    0.002    0.000
    2390    0.507    0.172    0.147    0.079    0.056    0.029    0.005    0.002    0.002    0.000
    2391    0.507    0.171    0.147    0.079    0.056    0.029    0.005    0.002    0.002    0.000
    2392    0.507    0.171    0.147    0.080    0.056    0.029    0.005    0.002    0.002    0.000
    2393    0.506    0.171    0.147    0.080    0.056    0.029    0.005    0.002    0.002    0.000
    2394    0.506    0.171    0.147    0.081    0.056    0.029    0.005    0.002    0.002    0.000
    2395    0.506    0.171    0.147    0.081    0.056    0.029    0.005    0.002    0.002    0.000
    2396    0.506    0.171    0.146    0.081    0.056    0.029    0.005    0.002    0.002    0.000
    2397    0.506    0.171    0.146    0.082    0.056    0.029    0.005    0.002    0.002    0.000
    2398    0.505    0.171    0.146    0.082    0.056    0.029    0.005    0.002    0.002    0.000
    2399    0.505    0.171    0.146    0.083    0.056    0.029    0.005    0.002    0.002    0.000
    2400    0.505    0.171    0.146    0.083    0.056    0.029    0.005    0.002    0.002    0.000
    2401    0.505    0.171    0.146    0.083    0.056    0.029    0.005    0.002    0.002    0.000
    2402    0.505    0.171    0.146    0.084    0.056    0.029    0.005    0.002    0.002    0.000
    2403    0.504    0.171    0.146    0.084    0.056    0.029    0.005    0.002    0.002    0.000
    2404    0.504    0.171    0.146    0.084    0.056    0.029    0.005    0.002    0.002    0.000
    2405    0.504    0.170    0.146    0.085    0.056    0.029    0.005    0.002    0.002    0.000
    2406    0.504    0.170    0.146    0.085    0.056    0.029    0.005    0.002    0.002    0.000
    2407    0.504    0.170    0.146    0.086    0.056    0.029    0.005    0.002    0.002    0.000
